date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Usage_W,Lagging_Current_Power_Factor2,Total_active_power,Total_reactive_power,Total_power_factor
3/1/2018 4:15,4.54,4.32,0,0,72.44,100,15300,Weekday,Wednesday,Light_Load,4540,7,4.54,4.32,172.44
3/1/2018 4:30,4.61,4.46,0,0,71.87,100,16200,Weekday,Wednesday,Light_Load,4610,7,4.61,4.46,171.87
3/1/2018 4:45,4.57,4.32,0,0,72.67,100,17100,Weekday,Wednesday,Light_Load,4570,7,4.57,4.32,172.67
3/1/2018 5:00,4.61,4.32,0,0,72.97,100,18000,Weekday,Wednesday,Light_Load,4610,7,4.61,4.32,172.97
3/1/2018 5:15,4.54,4.14,0,0,73.89,100,18900,Weekday,Wednesday,Light_Load,4540,7,4.54,4.14,173.89
3/1/2018 5:30,4.57,4.21,0,0,73.55,100,19800,Weekday,Wednesday,Light_Load,4570,7,4.57,4.21,173.55
3/1/2018 5:45,4.57,4.43,0,0,71.8,100,20700,Weekday,Wednesday,Light_Load,4570,7,4.57,4.43,171.8
3/1/2018 6:00,4.57,4.5,0,0,71.25,100,21600,Weekday,Wednesday,Light_Load,4570,7,4.57,4.5,171.25
3/1/2018 6:15,4.64,4.61,0,0,70.94,100,22500,Weekday,Wednesday,Light_Load,4640,7,4.64,4.61,170.94
3/1/2018 6:30,4.57,4.36,0,0,72.35,100,23400,Weekday,Wednesday,Light_Load,4570,7,4.57,4.36,172.35
3/1/2018 6:45,4.61,4.54,0,0,71.25,100,24300,Weekday,Wednesday,Light_Load,4610,7,4.61,4.54,171.25
3/1/2018 7:00,4.54,4.28,0,0,72.76,100,25200,Weekday,Wednesday,Light_Load,4540,7,4.54,4.28,172.76
3/1/2018 7:15,4.46,4.18,0,0,72.96,100,26100,Weekday,Wednesday,Light_Load,4460,7,4.46,4.18,172.96
3/1/2018 7:30,6.12,4.25,0,0,82.14,100,27000,Weekday,Wednesday,Light_Load,6120,8,6.12,4.25,182.14
3/1/2018 7:45,7.92,4.68,0,0,86.09,100,27900,Weekday,Wednesday,Light_Load,7920,8,7.92,4.68,186.09
3/1/2018 8:00,9.58,4.36,0,0,91.02,100,28800,Weekday,Wednesday,Light_Load,9580,9,9.58,4.36,191.02
3/1/2018 8:15,37.01,21.56,0,0.02,86.41,100,29700,Weekday,Wednesday,Light_Load,37010,8,37.01,21.56,186.41
3/1/2018 8:30,74.59,35.86,0,0.03,90.13,100,30600,Weekday,Wednesday,Light_Load,74590,9,74.59,35.86,190.13
3/1/2018 8:45,109.48,53.32,0,0.05,89.9,100,31500,Weekday,Wednesday,Light_Load,109480,9,109.48,53.32,189.9
3/1/2018 9:00,105.08,31.82,0,0.05,95.71,100,32400,Weekday,Wednesday,Light_Load,105080,9,105.08,31.82,195.71
3/1/2018 9:15,121.79,41.26,0,0.06,94.71,100,33300,Weekday,Wednesday,Medium_Load,121790,9,121.79,41.26,194.71
3/1/2018 9:30,114.48,30.24,0,0.05,96.68,100,34200,Weekday,Wednesday,Medium_Load,114480,9,114.48,30.24,196.68
3/1/2018 9:45,74.2,21.96,0,0.03,95.89,100,35100,Weekday,Wednesday,Medium_Load,74200,9,74.2,21.96,195.89
3/1/2018 10:00,54.32,7.13,0.04,0.02,99.15,100,36000,Weekday,Wednesday,Medium_Load,54320,9,54.32,7.17,199.15
3/1/2018 10:15,75.17,25.06,0,0.03,94.87,100,36900,Weekday,Wednesday,Maximum_Load,75170,9,75.17,25.06,194.87
3/1/2018 10:30,58.07,12.24,0,0.03,97.85,100,37800,Weekday,Wednesday,Maximum_Load,58070,9,58.07,12.24,197.85
3/1/2018 10:45,67.03,15.08,0,0.03,97.56,100,38700,Weekday,Wednesday,Maximum_Load,67030,9,67.03,15.08,197.56
3/1/2018 11:00,74.59,31.64,0.04,0.03,92.06,100,39600,Weekday,Wednesday,Maximum_Load,74590,9,74.59,31.68,192.06
3/1/2018 11:15,57.56,23.9,0,0.03,92.36,100,40500,Weekday,Wednesday,Maximum_Load,57560,9,57.56,23.9,192.36
3/1/2018 11:30,78.62,48.06,0,0.04,85.32,100,41400,Weekday,Wednesday,Maximum_Load,78620,8,78.62,48.06,185.32
3/1/2018 11:45,69.16,44.17,0,0.03,84.28,100,42300,Weekday,Wednesday,Maximum_Load,69160,8,69.16,44.17,184.28
3/1/2018 12:00,74.05,44.78,0,0.03,85.57,100,43200,Weekday,Wednesday,Maximum_Load,74050,8,74.05,44.78,185.57
3/1/2018 12:15,11.27,0.5,20.45,0.01,99.9,48.27,44100,Weekday,Wednesday,Medium_Load,11270,1,11.27,20.95,148.17
3/1/2018 12:30,8.21,0,26.21,0,100,29.89,45000,Weekday,Wednesday,Medium_Load,8210,1,8.21,26.21,129.89
3/1/2018 12:45,8.14,0,25.56,0,100,30.34,45900,Weekday,Wednesday,Medium_Load,8140,1,8.14,25.56,130.34
3/1/2018 13:00,7.7,0,25.74,0,100,28.66,46800,Weekday,Wednesday,Medium_Load,7700,1,7.7,25.74,128.66
3/1/2018 13:15,51.26,21.38,6.08,0.02,92.29,99.3,47700,Weekday,Wednesday,Medium_Load,51260,9,51.26,27.46,191.59
3/1/2018 13:30,52.7,13.64,0,0.02,96.81,100,48600,Weekday,Wednesday,Medium_Load,52700,9,52.7,13.64,196.81
3/1/2018 13:45,55.84,17.24,0,0.03,95.55,100,49500,Weekday,Wednesday,Medium_Load,55840,9,55.84,17.24,195.55
3/1/2018 14:00,57.2,17.32,0,0.03,95.71,100,50400,Weekday,Wednesday,Medium_Load,57200,9,57.2,17.32,195.71
3/1/2018 14:15,76.57,30.6,0,0.04,92.86,100,51300,Weekday,Wednesday,Medium_Load,76570,9,76.57,30.6,192.86
3/1/2018 14:30,61.13,20.45,0,0.03,94.83,100,52200,Weekday,Wednesday,Medium_Load,61130,9,61.13,20.45,194.83
3/1/2018 14:45,66.74,26.42,0,0.03,92.98,100,53100,Weekday,Wednesday,Medium_Load,66740,9,66.74,26.42,192.98
3/1/2018 15:00,55.8,16.42,0,0.03,95.93,100,54000,Weekday,Wednesday,Medium_Load,55800,9,55.8,16.42,195.93
3/1/2018 15:15,57.46,18.25,0,0.03,95.31,100,54900,Weekday,Wednesday,Medium_Load,57460,9,57.46,18.25,195.31
3/1/2018 15:30,71.28,28.08,0,0.03,93.04,100,55800,Weekday,Wednesday,Medium_Load,71280,9,71.28,28.08,193.04
3/1/2018 15:45,73.15,28.62,0,0.03,93.13,100,56700,Weekday,Wednesday,Medium_Load,73150,9,73.15,28.62,193.13
3/1/2018 16:00,68.98,25.81,0,0.03,93.66,100,57600,Weekday,Wednesday,Medium_Load,68980,9,68.98,25.81,193.66
3/1/2018 16:15,85,27.79,0,0.04,95.05,100,58500,Weekday,Wednesday,Medium_Load,85000,9,85,27.79,195.05
3/1/2018 16:30,116.53,41.9,0,0.05,94.1,100,59400,Weekday,Wednesday,Medium_Load,116530,9,116.53,41.9,194.1
3/1/2018 16:45,118.62,39.06,0,0.05,94.98,100,60300,Weekday,Wednesday,Medium_Load,118620,9,118.62,39.06,194.98
3/1/2018 17:00,105.05,35.64,0,0.05,94.7,100,61200,Weekday,Wednesday,Medium_Load,105050,9,105.05,35.64,194.7
3/1/2018 17:15,140.51,52.96,0,0.06,93.57,100,62100,Weekday,Wednesday,Maximum_Load,140510,9,140.51,52.96,193.57
3/1/2018 17:30,114.01,41.15,0,0.05,94.06,100,63000,Weekday,Wednesday,Maximum_Load,114010,9,114.01,41.15,194.06
3/1/2018 17:45,125.96,39.2,0,0.06,95.48,100,63900,Weekday,Wednesday,Maximum_Load,125960,9,125.96,39.2,195.48
3/1/2018 18:00,73.62,13.25,1.69,0.03,98.42,99.97,64800,Weekday,Wednesday,Maximum_Load,73620,9,73.62,14.94,198.39
3/1/2018 18:15,36.22,12.74,0.54,0.02,94.33,99.99,65700,Weekday,Wednesday,Maximum_Load,36220,9,36.22,13.28,194.32
3/1/2018 18:30,39.82,18.43,0,0.02,90.75,100,66600,Weekday,Wednesday,Maximum_Load,39820,9,39.82,18.43,190.75
3/1/2018 18:45,37.08,4.18,1.94,0.02,99.37,99.86,67500,Weekday,Wednesday,Maximum_Load,37080,9,37.08,6.12,199.23
3/1/2018 19:00,42.98,5.47,0.18,0.02,99.2,100,68400,Weekday,Wednesday,Maximum_Load,42980,9,42.98,5.65,199.2
3/1/2018 19:15,37.94,0.86,1.58,0.02,99.97,99.91,69300,Weekday,Wednesday,Maximum_Load,37940,1,37.94,2.44,199.88
3/1/2018 19:30,39.71,3.74,0.79,0.02,99.56,99.98,70200,Weekday,Wednesday,Maximum_Load,39710,1,39.71,4.53,199.54
3/1/2018 19:45,43.2,5.69,0.18,0.02,99.14,100,71100,Weekday,Wednesday,Maximum_Load,43200,9,43.2,5.87,199.14
3/1/2018 20:00,37.33,1.19,1.66,0.02,99.95,99.9,72000,Weekday,Wednesday,Maximum_Load,37330,1,37.33,2.85,199.85
3/1/2018 20:15,41,5.62,0.54,0.02,99.07,99.99,72900,Weekday,Wednesday,Medium_Load,41000,9,41,6.16,199.06
3/1/2018 20:30,37.3,2.88,1.22,0.02,99.7,99.95,73800,Weekday,Wednesday,Medium_Load,37300,1,37.3,4.1,199.65
3/1/2018 20:45,32.72,2.02,6.98,0.02,99.81,97.8,74700,Weekday,Wednesday,Medium_Load,32720,1,32.72,9,197.61
3/1/2018 21:00,9.83,0,23.83,0,100,38.13,75600,Weekday,Wednesday,Medium_Load,9830,1,9.83,23.83,138.13
3/1/2018 21:15,7.96,0,24.8,0,100,30.56,76500,Weekday,Wednesday,Medium_Load,7960,1,7.96,24.8,130.56
3/1/2018 21:30,5.44,0,26.82,0,100,19.88,77400,Weekday,Wednesday,Medium_Load,5440,1,5.44,26.82,119.88
3/1/2018 21:45,5.11,0,26.78,0,100,18.74,78300,Weekday,Wednesday,Medium_Load,5110,1,5.11,26.78,118.74
3/1/2018 22:00,5.18,0,26.78,0,100,18.99,79200,Weekday,Wednesday,Medium_Load,5180,1,5.18,26.78,118.99
3/1/2018 22:15,4.97,1.91,15.16,0,93.34,31.15,80100,Weekday,Wednesday,Maximum_Load,4970,9,4.97,17.07,124.49
3/1/2018 22:30,4.75,5.26,0,0,67.02,100,81000,Weekday,Wednesday,Maximum_Load,4750,6,4.75,5.26,167.02
3/1/2018 22:45,4.64,5.15,0,0,66.94,100,81900,Weekday,Wednesday,Maximum_Load,4640,6,4.64,5.15,166.94
3/1/2018 23:00,4.64,4.97,0,0,68.24,100,82800,Weekday,Wednesday,Maximum_Load,4640,6,4.64,4.97,168.24
3/1/2018 23:15,4.72,4.39,0,0,73.22,100,83700,Weekday,Wednesday,Light_Load,4720,7,4.72,4.39,173.22
3/1/2018 23:30,4.61,4.25,0,0,73.52,100,84600,Weekday,Wednesday,Light_Load,4610,7,4.61,4.25,173.52
3/1/2018 23:45,4.57,4.43,0,0,71.8,100,85500,Weekday,Wednesday,Light_Load,4570,7,4.57,4.43,171.8
3/1/2018 0:00,4.57,4.5,0,0,71.25,100,0,Weekday,Wednesday,Light_Load,4570,7,4.57,4.5,171.25
4/1/2018 0:15,4.61,4.57,0,0,71.02,100,900,Weekday,Thursday,Light_Load,4610,7,4.61,4.57,171.02
4/1/2018 0:30,4.64,4.57,0,0,71.25,100,1800,Weekday,Thursday,Light_Load,4640,7,4.64,4.57,171.25
4/1/2018 0:45,4.64,4.68,0,0,70.41,100,2700,Weekday,Thursday,Light_Load,4640,7,4.64,4.68,170.41
4/1/2018 1:00,4.61,4.79,0,0,69.34,100,3600,Weekday,Thursday,Light_Load,4610,6,4.61,4.79,169.34
4/1/2018 1:15,4.61,4.64,0,0,70.48,100,4500,Weekday,Thursday,Light_Load,4610,7,4.61,4.64,170.48
4/1/2018 1:30,4.61,4.93,0,0,68.3,100,5400,Weekday,Thursday,Light_Load,4610,6,4.61,4.93,168.3
4/1/2018 1:45,4.68,4.64,0,0,71.01,100,6300,Weekday,Thursday,Light_Load,4680,7,4.68,4.64,171.01
4/1/2018 2:00,4.64,4.79,0,0,69.58,100,7200,Weekday,Thursday,Light_Load,4640,7,4.64,4.79,169.58
4/1/2018 2:15,4.61,4.75,0,0,69.65,100,8100,Weekday,Thursday,Light_Load,4610,7,4.61,4.75,169.65
4/1/2018 2:30,4.64,4.9,0,0,68.76,100,9000,Weekday,Thursday,Light_Load,4640,6,4.64,4.9,168.76
4/1/2018 2:45,4.61,4.9,0,0,68.52,100,9900,Weekday,Thursday,Light_Load,4610,6,4.61,4.9,168.52
4/1/2018 3:00,4.68,4.93,0,0,68.85,100,10800,Weekday,Thursday,Light_Load,4680,6,4.68,4.93,168.85
4/1/2018 3:15,4.68,5,0,0,68.34,100,11700,Weekday,Thursday,Light_Load,4680,6,4.68,5,168.34
4/1/2018 3:30,4.61,4.86,0,0,68.82,100,12600,Weekday,Thursday,Light_Load,4610,6,4.61,4.86,168.82
4/1/2018 3:45,4.61,4.86,0,0,68.82,100,13500,Weekday,Thursday,Light_Load,4610,6,4.61,4.86,168.82
4/1/2018 4:00,4.68,5.15,0,0,67.25,100,14400,Weekday,Thursday,Light_Load,4680,6,4.68,5.15,167.25
4/1/2018 4:15,4.61,4.72,0,0,69.87,100,15300,Weekday,Thursday,Light_Load,4610,7,4.61,4.72,169.87
4/1/2018 4:30,4.64,4.72,0,0,70.1,100,16200,Weekday,Thursday,Light_Load,4640,7,4.64,4.72,170.1
4/1/2018 4:45,4.64,4.54,0,0,71.48,100,17100,Weekday,Thursday,Light_Load,4640,7,4.64,4.54,171.48
4/1/2018 5:00,4.61,4.64,0,0,70.48,100,18000,Weekday,Thursday,Light_Load,4610,7,4.61,4.64,170.48
4/1/2018 5:15,4.61,4.5,0,0,71.56,100,18900,Weekday,Thursday,Light_Load,4610,7,4.61,4.5,171.56
4/1/2018 5:30,4.64,4.5,0,0,71.79,100,19800,Weekday,Thursday,Light_Load,4640,7,4.64,4.5,171.79
4/1/2018 5:45,4.61,4.39,0,0,72.42,100,20700,Weekday,Thursday,Light_Load,4610,7,4.61,4.39,172.42
4/1/2018 6:00,4.61,4.54,0,0,71.25,100,21600,Weekday,Thursday,Light_Load,4610,7,4.61,4.54,171.25
4/1/2018 6:15,4.61,4.64,0,0,70.48,100,22500,Weekday,Thursday,Light_Load,4610,7,4.61,4.64,170.48
4/1/2018 6:30,4.64,4.82,0,0,69.35,100,23400,Weekday,Thursday,Light_Load,4640,6,4.64,4.82,169.35
4/1/2018 6:45,4.57,4.68,0,0,69.86,100,24300,Weekday,Thursday,Light_Load,4570,7,4.57,4.68,169.86
4/1/2018 7:00,4.64,4.57,0,0,71.25,100,25200,Weekday,Thursday,Light_Load,4640,7,4.64,4.57,171.25
4/1/2018 7:15,4.54,4.61,0,0,70.17,100,26100,Weekday,Thursday,Light_Load,4540,7,4.54,4.61,170.17
4/1/2018 7:30,5.36,4.79,0,0,74.56,100,27000,Weekday,Thursday,Light_Load,5360,7,5.36,4.79,174.56
4/1/2018 7:45,7.06,4.9,0,0,82.15,100,27900,Weekday,Thursday,Light_Load,7060,8,7.06,4.9,182.15
4/1/2018 8:00,7.81,4.68,0,0,85.78,100,28800,Weekday,Thursday,Light_Load,7810,8,7.81,4.68,185.78
4/1/2018 8:15,83.23,51.73,0,0.04,84.93,100,29700,Weekday,Thursday,Light_Load,83230,8,83.23,51.73,184.93
4/1/2018 8:30,136.19,74.88,0,0.06,87.63,100,30600,Weekday,Thursday,Light_Load,136190,8,136.19,74.88,187.63
4/1/2018 8:45,108.29,75.82,0,0.05,81.92,100,31500,Weekday,Thursday,Light_Load,108290,8,108.29,75.82,181.92
4/1/2018 9:00,131.18,53.6,0,0.06,92.57,100,32400,Weekday,Thursday,Light_Load,131180,9,131.18,53.6,192.57
4/1/2018 9:15,136.04,56.7,0,0.06,92.3,100,33300,Weekday,Thursday,Medium_Load,136040,9,136.04,56.7,192.3
4/1/2018 9:30,128.02,46.22,0,0.06,94.06,100,34200,Weekday,Thursday,Medium_Load,128020,9,128.02,46.22,194.06
4/1/2018 9:45,132.84,53.53,0,0.06,92.75,100,35100,Weekday,Thursday,Medium_Load,132840,9,132.84,53.53,192.75
4/1/2018 10:00,111.49,39.17,0,0.05,94.35,100,36000,Weekday,Thursday,Medium_Load,111490,9,111.49,39.17,194.35
4/1/2018 10:15,124.78,38.95,0,0.06,95.46,100,36900,Weekday,Thursday,Maximum_Load,124780,9,124.78,38.95,195.46
4/1/2018 10:30,96.66,30.89,0,0.04,95.25,100,37800,Weekday,Thursday,Maximum_Load,96660,9,96.66,30.89,195.25
4/1/2018 10:45,128.81,41.04,0,0.06,95.28,100,38700,Weekday,Thursday,Maximum_Load,128810,9,128.81,41.04,195.28
4/1/2018 11:00,78.37,28.94,0,0.04,93.81,100,39600,Weekday,Thursday,Maximum_Load,78370,9,78.37,28.94,193.81
4/1/2018 11:15,104.8,59.04,0,0.05,87.13,100,40500,Weekday,Thursday,Maximum_Load,104800,8,104.8,59.04,187.13
4/1/2018 11:30,131.83,61.2,0,0.06,90.7,100,41400,Weekday,Thursday,Maximum_Load,131830,9,131.83,61.2,190.7
4/1/2018 11:45,113.11,60.19,0,0.05,88.28,100,42300,Weekday,Thursday,Maximum_Load,113110,8,113.11,60.19,188.28
4/1/2018 12:00,128.05,60.55,0,0.06,90.4,100,43200,Weekday,Thursday,Maximum_Load,128050,9,128.05,60.55,190.4
4/1/2018 12:15,14.15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load,14150,9,14.15,22.57,156.77
4/1/2018 12:30,7.85,0,26.39,0,100,28.51,45000,Weekday,Thursday,Medium_Load,7850,1,7.85,26.39,128.51
4/1/2018 12:45,7.02,0,26.89,0,100,25.26,45900,Weekday,Thursday,Medium_Load,7020,1,7.02,26.89,125.26
4/1/2018 13:00,7.63,0.07,26.46,0,100,27.71,46800,Weekday,Thursday,Medium_Load,7630,1,7.63,26.53,127.71
4/1/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load,78370,9,78.37,22.43,196.51
4/1/2018 13:30,135.43,51.95,0,0.06,93.37,100,48600,Weekday,Thursday,Medium_Load,135430,9,135.43,51.95,193.37
4/1/2018 13:45,105.12,33.66,0,0.05,95.24,100,49500,Weekday,Thursday,Medium_Load,105120,9,105.12,33.66,195.24
4/1/2018 14:00,120.6,41.4,0,0.06,94.58,100,50400,Weekday,Thursday,Medium_Load,120600,9,120.6,41.4,194.58
4/1/2018 14:15,117.97,41.72,0,0.05,94.28,100,51300,Weekday,Thursday,Medium_Load,117970,9,117.97,41.72,194.28
4/1/2018 14:30,121.93,43.56,0,0.06,94.17,100,52200,Weekday,Thursday,Medium_Load,121930,9,121.93,43.56,194.17
4/1/2018 14:45,121.07,44.35,0,0.06,93.9,100,53100,Weekday,Thursday,Medium_Load,121070,9,121.07,44.35,193.9
4/1/2018 15:00,115.42,38.45,0,0.05,94.87,100,54000,Weekday,Thursday,Medium_Load,115420,9,115.42,38.45,194.87
4/1/2018 15:15,115.49,41.15,0,0.05,94.2,100,54900,Weekday,Thursday,Medium_Load,115490,9,115.49,41.15,194.2
4/1/2018 15:30,101.92,39.06,0,0.05,93.38,100,55800,Weekday,Thursday,Medium_Load,101920,9,101.92,39.06,193.38
4/1/2018 15:45,138.06,51.8,0,0.06,93.63,100,56700,Weekday,Thursday,Medium_Load,138060,9,138.06,51.8,193.63
4/1/2018 16:00,118.94,49.97,0,0.05,92.19,100,57600,Weekday,Thursday,Medium_Load,118940,9,118.94,49.97,192.19
4/1/2018 16:15,144.29,54.94,0,0.07,93.45,100,58500,Weekday,Thursday,Medium_Load,144290,9,144.29,54.94,193.45
4/1/2018 16:30,88.27,28.73,0,0.04,95.09,100,59400,Weekday,Thursday,Medium_Load,88270,9,88.27,28.73,195.09
4/1/2018 16:45,119.99,38.99,0,0.06,95.1,100,60300,Weekday,Thursday,Medium_Load,119990,9,119.99,38.99,195.1
4/1/2018 17:00,97.63,37.26,0,0.04,93.43,100,61200,Weekday,Thursday,Medium_Load,97630,9,97.63,37.26,193.43
4/1/2018 17:15,130.61,43.88,0,0.06,94.79,100,62100,Weekday,Thursday,Maximum_Load,130610,9,130.61,43.88,194.79
4/1/2018 17:30,122.04,51.44,0,0.06,92.15,100,63000,Weekday,Thursday,Maximum_Load,122040,9,122.04,51.44,192.15
4/1/2018 17:45,43.06,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load,43060,1,43.06,5.4,199.58
4/1/2018 18:00,65.38,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load,65380,9,65.38,9.21,199.37
4/1/2018 18:15,39.71,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load,39710,9,39.71,16.78,192.55
4/1/2018 18:30,51.59,33.34,0,0.02,83.99,100,66600,Weekday,Thursday,Maximum_Load,51590,8,51.59,33.34,183.99
4/1/2018 18:45,46.4,15.26,0,0.02,94.99,100,67500,Weekday,Thursday,Maximum_Load,46400,9,46.4,15.26,194.99
4/1/2018 19:00,67.18,28.55,0,0.03,92.03,100,68400,Weekday,Thursday,Maximum_Load,67180,9,67.18,28.55,192.03
4/1/2018 19:15,53.39,18,0,0.02,94.76,100,69300,Weekday,Thursday,Maximum_Load,53390,9,53.39,18,194.76
4/1/2018 19:30,52.74,16.31,0,0.02,95.54,100,70200,Weekday,Thursday,Maximum_Load,52740,9,52.74,16.31,195.54
4/1/2018 19:45,69.84,38.88,0,0.03,87.37,100,71100,Weekday,Thursday,Maximum_Load,69840,8,69.84,38.88,187.37
4/1/2018 20:00,51.16,17.93,0,0.02,94.37,100,72000,Weekday,Thursday,Maximum_Load,51160,9,51.16,17.93,194.37
4/1/2018 20:15,64.58,28.58,0,0.03,91.45,100,72900,Weekday,Thursday,Medium_Load,64580,9,64.58,28.58,191.45
4/1/2018 20:30,69.3,39.92,0,0.03,86.65,100,73800,Weekday,Thursday,Medium_Load,69300,8,69.3,39.92,186.65
4/1/2018 20:45,46.62,11.99,0.04,0.02,96.85,100,74700,Weekday,Thursday,Medium_Load,46620,9,46.62,12.03,196.85
4/1/2018 21:00,36.22,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load,36220,1,36.22,5.87,199.35
4/1/2018 21:15,8.28,0,24.08,0,100,32.52,76500,Weekday,Thursday,Medium_Load,8280,1,8.28,24.08,132.52
4/1/2018 21:30,6.08,0,25.56,0,100,23.14,77400,Weekday,Thursday,Medium_Load,6080,1,6.08,25.56,123.14
4/1/2018 21:45,5.26,0,25.78,0,100,19.99,78300,Weekday,Thursday,Medium_Load,5260,1,5.26,25.78,119.99
4/1/2018 22:00,5.15,0,25.85,0,100,19.54,79200,Weekday,Thursday,Medium_Load,5150,1,5.15,25.85,119.54
4/1/2018 22:15,5.04,2.16,14.65,0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load,5040,9,5.04,16.81,124.44
4/1/2018 22:30,4.82,6.37,0,0,60.34,100,81000,Weekday,Thursday,Maximum_Load,4820,6,4.82,6.37,160.34
4/1/2018 22:45,4.75,6.34,0,0,59.96,100,81900,Weekday,Thursday,Maximum_Load,4750,6,4.75,6.34,159.96
4/1/2018 23:00,4.79,6.01,0,0,62.33,100,82800,Weekday,Thursday,Maximum_Load,4790,6,4.79,6.01,162.33
4/1/2018 23:15,4.64,5.18,0,0,66.72,100,83700,Weekday,Thursday,Light_Load,4640,6,4.64,5.18,166.72
4/1/2018 23:30,4.64,4.79,0,0,69.58,100,84600,Weekday,Thursday,Light_Load,4640,7,4.64,4.79,169.58
4/1/2018 23:45,4.61,5.04,0,0,67.49,100,85500,Weekday,Thursday,Light_Load,4610,6,4.61,5.04,167.49
4/1/2018 0:00,4.64,5.04,0,0,67.73,100,0,Weekday,Thursday,Light_Load,4640,6,4.64,5.04,167.73
5/1/2018 0:15,4.72,5.15,0,0,67.57,100,900,Weekday,Friday,Light_Load,4720,6,4.72,5.15,167.57
5/1/2018 0:30,4.68,5.22,0,0,66.75,100,1800,Weekday,Friday,Light_Load,4680,6,4.68,5.22,166.75
5/1/2018 0:45,4.68,5.54,0,0,64.53,100,2700,Weekday,Friday,Light_Load,4680,6,4.68,5.54,164.53
5/1/2018 1:00,4.72,5.58,0,0,64.58,100,3600,Weekday,Friday,Light_Load,4720,6,4.72,5.58,164.58
5/1/2018 1:15,4.68,5.36,0,0,65.77,100,4500,Weekday,Friday,Light_Load,4680,6,4.68,5.36,165.77
5/1/2018 1:30,4.68,5.33,0,0,65.98,100,5400,Weekday,Friday,Light_Load,4680,6,4.68,5.33,165.98
5/1/2018 1:45,4.61,4.86,0,0,68.82,100,6300,Weekday,Friday,Light_Load,4610,6,4.61,4.86,168.82
5/1/2018 2:00,4.61,4.68,0,0,70.18,100,7200,Weekday,Friday,Light_Load,4610,7,4.61,4.68,170.18
5/1/2018 2:15,4.64,5,0,0,68.02,100,8100,Weekday,Friday,Light_Load,4640,6,4.64,5,168.02
5/1/2018 2:30,4.64,4.97,0,0,68.24,100,9000,Weekday,Friday,Light_Load,4640,6,4.64,4.97,168.24
5/1/2018 2:45,4.68,5.22,0,0,66.75,100,9900,Weekday,Friday,Light_Load,4680,6,4.68,5.22,166.75
5/1/2018 3:00,4.64,5.04,0,0,67.73,100,10800,Weekday,Friday,Light_Load,4640,6,4.64,5.04,167.73
5/1/2018 3:15,4.61,5.08,0,0,67.2,100,11700,Weekday,Friday,Light_Load,4610,6,4.61,5.08,167.2
5/1/2018 3:30,4.68,5.04,0,0,68.05,100,12600,Weekday,Friday,Light_Load,4680,6,4.68,5.04,168.05
5/1/2018 3:45,4.61,5,0,0,67.79,100,13500,Weekday,Friday,Light_Load,4610,6,4.61,5,167.79
5/1/2018 4:00,4.72,5,0,0,68.65,100,14400,Weekday,Friday,Light_Load,4720,6,4.72,5,168.65
5/1/2018 4:15,4.61,4.68,0,0,70.18,100,15300,Weekday,Friday,Light_Load,4610,7,4.61,4.68,170.18
5/1/2018 4:30,4.61,4.72,0,0,69.87,100,16200,Weekday,Friday,Light_Load,4610,7,4.61,4.72,169.87
5/1/2018 4:45,4.61,4.86,0,0,68.82,100,17100,Weekday,Friday,Light_Load,4610,6,4.61,4.86,168.82
5/1/2018 5:00,4.61,4.82,0,0,69.12,100,18000,Weekday,Friday,Light_Load,4610,6,4.61,4.82,169.12
5/1/2018 5:15,4.68,4.97,0,0,68.55,100,18900,Weekday,Friday,Light_Load,4680,6,4.68,4.97,168.55
5/1/2018 5:30,4.64,4.93,0,0,68.54,100,19800,Weekday,Friday,Light_Load,4640,6,4.64,4.93,168.54
5/1/2018 5:45,4.57,4.79,0,0,69.03,100,20700,Weekday,Friday,Light_Load,4570,6,4.57,4.79,169.03
5/1/2018 6:00,4.64,4.93,0,0,68.54,100,21600,Weekday,Friday,Light_Load,4640,6,4.64,4.93,168.54
5/1/2018 6:15,4.61,4.79,0,0,69.34,100,22500,Weekday,Friday,Light_Load,4610,6,4.61,4.79,169.34
5/1/2018 6:30,4.64,4.82,0,0,69.35,100,23400,Weekday,Friday,Light_Load,4640,6,4.64,4.82,169.35
5/1/2018 6:45,4.61,4.72,0,0,69.87,100,24300,Weekday,Friday,Light_Load,4610,7,4.61,4.72,169.87
5/1/2018 7:00,4.61,4.9,0,0,68.52,100,25200,Weekday,Friday,Light_Load,4610,6,4.61,4.9,168.52
5/1/2018 7:15,4.57,5.08,0,0,66.88,100,26100,Weekday,Friday,Light_Load,4570,6,4.57,5.08,166.88
